c_function,c_file,c_line,c_signature,tool_claim,tool_claim_resolved,tool_claim_status,tool_claim_defined_in_rust,tool_verifi_tag,name_eq,matcher_forced,matcher_forced_score,matcher_forced_conf,matcher_deploy,prior,truth,truth_note
addChunk_IHDR,lodepng.c,5177,"(out: ucvector *, w: unsigned int, h: unsigned int, colortype: LodePNGColorType, bitdepth: unsigned int, interlace_method: unsigned int) -> unsigned int",writeSignature;addChunk_IHDR,writeSignature,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_IHDR,addChunk_IHDR,0.207,-0.175,ABSTAIN,CONFLICT,STUB:addChunk_IHDR,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5152-5170. Rust src/lodepng.rs:2276 stub. tool_claim=writeSignature rejected (off-by-one)."
addChunk_PLTE,lodepng.c,5196,"(out: ucvector *, info: const LodePNGColorMode *) -> unsigned int",addChunk_PLTE,addChunk_PLTE,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_PLTE,addChunk_sBIT,0.169,-0.196,ABSTAIN,CONFLICT,STUB:addChunk_PLTE,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5174-5188 (code 68). Rust src/lodepng.rs:2292 stub, doc names C fn. matcher_forced=addChunk_sBIT rejected."
addChunk_tRNS,lodepng.c,5217,"(out: ucvector *, info: const LodePNGColorMode *) -> unsigned int",addChunk_tRNS,addChunk_tRNS,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_tRNS,unknown_function_name,0.166,-0.198,ABSTAIN,CONFLICT,STUB:addChunk_tRNS,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5190-5220. Rust src/lodepng.rs:2300 stub, doc names C fn. matcher_forced=unknown_function_name rejected: that stub (src/lodepng.rs:1608) is an addUnknownChunks fragment placeholder."
addChunk_IDAT,lodepng.c,5254,"(out: ucvector *, data: const unsigned char *, datasize: size_t, zlibsettings: LodePNGCompressSettings *) -> unsigned int",addChunk_IDAT,addChunk_IDAT,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_IDAT,lodepng_inspect_chunk,0.186,-0.186,ABSTAIN,CONFLICT,STUB:addChunk_IDAT,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5222-5236. Rust src/lodepng.rs:3122 stub, doc names C fn. matcher_forced=lodepng_inspect_chunk rejected."
addChunk_IEND,lodepng.c,5268,(out: ucvector *) -> unsigned int,zlib_compress,zlib_compress,CLAIMED,yes,Fixed_2_Compile_Failed,addChunk_IEND,addChunk_IEND,0.282,-0.228,ABSTAIN,CONFLICT,STUB:addChunk_IEND,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5238-5240. Rust src/lodepng.rs:2312 stub, doc names C fn. tool_claim=zlib_compress rejected: it is a callee of addChunk_IDAT, not IEND."
addChunk_tEXt,lodepng.c,5274,"(out: ucvector *, keyword: const char *, textstring: const char *) -> unsigned int",wctomb;addChunk_IEND;addChunk_tEXt,wctomb,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_tEXt,addChunk_tEXt,0.197,-0.198,ABSTAIN,CONFLICT,STUB:addChunk_tEXt,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5244-5257 (code 89). Rust src/lodepng.rs:2323 stub, doc names C fn. tool_claim wctomb/addChunk_IEND rejected: libc wrapper / adjacent C fn."
addChunk_zTXt,lodepng.c,5287,"(out: ucvector *, keyword: const char *, textstring: const char *, zlibsettings: LodePNGCompressSettings *) -> unsigned int",addChunk_zTXt,addChunk_zTXt,CLAIMED,yes,Fixed_3_Compile_Failed,addChunk_zTXt,inflate_huffman_block,0.192,-0.183,ABSTAIN,CONFLICT,STUB:addChunk_zTXt,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5259-5285 (code 89). Rust src/lodepng.rs:3136 stub, doc names C fn. matcher_forced=inflate_huffman_block rejected."
addChunk_iTXt,lodepng.c,5315,"(out: ucvector *, compress: unsigned int, keyword: const char *, langtag: const char *, transkey: const char *, textstring: const char *, zlibsettings: LodePNGCompressSettings *) -> unsigned int",addChunk_iTXt,addChunk_iTXt,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_iTXt,getPixelColorRGBA8,0.119,-0.206,ABSTAIN,CONFLICT,STUB:addChunk_iTXt,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5287-5323 (code 89). Rust src/lodepng.rs:3150 stub, doc names C fn. matcher_forced=getPixelColorRGBA8 rejected."
addChunk_bKGD,lodepng.c,5359,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",addChunk_bKGD,addChunk_bKGD,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_bKGD,ensureBits32,0.143,-0.244,ABSTAIN,CONFLICT,STUB:addChunk_bKGD,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5325-5342. Rust src/lodepng.rs:2337 stub, doc names C fn. matcher_forced=ensureBits32 rejected."
addChunk_tIME,lodepng.c,5381,"(out: ucvector *, time: const LodePNGTime *) -> unsigned int",addChunk_tIME,addChunk_tIME,CLAIMED,yes,Fixed_2_Compile_Failed,addChunk_tIME,addChunk_tIME,0.209,-0.17,ABSTAIN,unanimous,STUB:addChunk_tIME,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5344-5356. Rust src/lodepng.rs:2346 stub, doc names C fn."
addChunk_pHYs,lodepng.c,5395,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",addChunk_pHYs,addChunk_pHYs,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_pHYs,ensureBits9,0.149,-0.239,ABSTAIN,CONFLICT,STUB:addChunk_pHYs,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5358-5366. Rust src/lodepng.rs:2357 stub; duplicate same-name stub at src/lodepng.rs:2362. matcher_forced=ensureBits9 rejected."
addChunk_gAMA,lodepng.c,5405,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",addChunk_pHYs,addChunk_pHYs,CLAIMED,yes,Fixed_2_Compile_Failed,addChunk_gAMA,advance_bits,0.151,-0.237,ABSTAIN,CONFLICT,STUB:addChunk_gAMA,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5368-5373. Rust src/lodepng.rs:2365 stub. tool_claim=addChunk_pHYs rejected (off-by-one). matcher_forced=advance_bits rejected."
addChunk_cHRM,lodepng.c,5413,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",addChunk_gAMA;addChunk_cHRM,addChunk_gAMA,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_cHRM,ensureBits25,0.148,-0.24,ABSTAIN,CONFLICT,STUB:addChunk_cHRM,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5375-5387. Rust src/lodepng.rs:2368 stub. tool_claim=addChunk_gAMA rejected (off-by-one). matcher_forced=ensureBits25 rejected. Note: addChunk_sRGB@src/lodepng.rs:2615 doc admits its source snippet was cHRM code (chrm_* fields) but was named sRGB per metadata -- a mislabeled cHRM fragment stub, not a second cHRM translation."
addChunk_sRGB,lodepng.c,5428,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",addChunk_sRGB,addChunk_sRGB,CLAIMED,yes,Fixed_3_Compile_Failed,addChunk_sRGB,huffman_decode_symbol,0.227,-0.138,ABSTAIN,CONFLICT,STUB:addChunk_sRGB,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5389-5392. Rust src/lodepng.rs:2615 stub (doc says snippet was actually cHRM code, named sRGB by metadata) and duplicate src/lodepng.rs:3163 stub whose doc correctly names 'static unsigned addChunk_sRGB'. Both stubs. matcher_forced=huffman_decode_symbol rejected."
addChunk_iCCP,lodepng.c,5433,"(out: ucvector *, info: const LodePNGInfo *, zlibsettings: LodePNGCompressSettings *) -> unsigned int",addChunk_sRGB;addChunk_iCCP,addChunk_sRGB,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_iCCP,readChunk_pHYs,0.167,-0.174,ABSTAIN,CONFLICT,STUB:addChunk_iCCP,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5394-5423 (code 89). Rust src/lodepng.rs:3171 stub, doc names C fn. tool_claim=addChunk_sRGB rejected (adjacent). matcher_forced=readChunk_pHYs rejected."
addChunk_sBIT,lodepng.c,5459,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",addChunk_sBIT,addChunk_sBIT,CLAIMED,yes,Fixed_5_Compile_Failed,addChunk_sBIT,adler32,0.109,-0.271,ABSTAIN,CONFLICT,STUB:addChunk_sBIT,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5425-5445 (code 115). Rust src/lodepng.rs:2376 stub, doc names C fn. matcher_forced=adler32 rejected."
filterScanline,lodepng.c,5497,"(out: unsigned char *, scanline: const unsigned char *, prevline: const unsigned char *, length: size_t, bytewidth: size_t, filterType: unsigned char) -> void",filter_scanline,filter_scanline,CLAIMED,yes,Fixed_5_Compile_Failed,,filter_scanline,0.179,-0.245,ABSTAIN,single-source,SPLIT:filter_scanline;translated_segment,"PARTIAL. C 5497-5545 (5-case switch on filterType, Sub case: out[i]=scanline[i]-scanline[i-bytewidth]). Rust filter_scanline@src/lodepng.rs:737 is a stub (doc names C filterScanline) = nominal entry. translated_segment@src/lodepng.rs:428 is the only REAL code: a match with a single '_' arm doing exactly the Sub-filter loops (copy first bytewidth bytes, then wrapping_sub with 'i < length' comment and 'default: return;' comment) = C case 1 (also identical to case 4 no-prevline branch). Remaining 4 filter cases absent. tool_claim=translated_segment agrees on the fragment; matcher_forced=filter_scanline agrees on the entry. Neither alone is a full translation."
ilog2,lodepng.c,5542,(i: size_t) -> size_t,translated_segment,translated_segment,CLAIMED,yes,Fixed_1_Compile_Success,ilog2,ilog2i,0.303,-0.148,ABSTAIN,CONFLICT,STUB:ilog2,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5548-5557 (binary-search log2). Rust src/lodepng.rs:716 stub, doc names C fn. tool_claim=translated_segment rejected: filterScanline Sub-case fragment, no log2 logic. matcher_forced=ilog2i rejected: placeholder for C ilog2i."
ilog2i,lodepng.c,5553,(i: size_t) -> size_t,ilog2,ilog2,CLAIMED,yes,Fixed_5_Compile_Failed,ilog2i,ilog2,0.306,-0.145,ABSTAIN,CONFLICT,STUB:ilog2i,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5559-5567. Rust src/lodepng.rs:3180 stub, doc names C fn. tool_claim=ilog2 rejected (adjacent C fn)."
filter,lodepng.c,5562,"(out: unsigned char *, in: const unsigned char *, w: unsigned int, h: unsigned int, color: const LodePNGColorMode *, settings: const LodePNGEncoderSettings *) -> unsigned int",ilog2i;filter,ilog2i,CLAIMED,yes,Fixed_2_Compile_Failed,filter,filter,0.113,-0.254,ABSTAIN,CONFLICT,STUB:filter,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5570-5750 (codes 31/88, strategy switch). Rust src/lodepng.rs:3196 stub, doc names C fn. tool_claim=ilog2i rejected (adjacent)."
addPaddingBits,lodepng.c,5756,"(out: unsigned char *, in: const unsigned char *, olinebits: size_t, ilinebits: size_t, h: unsigned int) -> void",addPaddingBits,addPaddingBits,CLAIMED,yes,Fixed_5_Compile_Failed,addPaddingBits,translated_segment,0.197,-0.027,ABSTAIN,CONFLICT,STUB:addPaddingBits,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5752-5770. Rust src/lodepng.rs:790 stub, doc names C fn. matcher_forced=translated_segment rejected: filterScanline fragment."
Adam7_interlace,lodepng.c,5786,"(out: unsigned char *, in: const unsigned char *, w: unsigned int, h: unsigned int, bpp: unsigned int) -> void",Adam7_interlace,Adam7_interlace,CLAIMED,yes,Fixed_5_Compile_Failed,Adam7_interlace,Adam7_deinterlace,0.183,-0.255,ABSTAIN,CONFLICT,STUB:Adam7_interlace,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5777-5820. Rust src/lodepng.rs:1171 stub, doc names C fn. matcher_forced=Adam7_deinterlace rejected: deinterlace placeholder."
preProcessScanlines,lodepng.c,5827,"(out: unsigned char **, outsize: size_t *, in: const unsigned char *, w: unsigned int, h: unsigned int, info_png: const LodePNGInfo *, settings: const LodePNGEncoderSettings *) -> unsigned int",preProcessScanlines,preProcessScanlines,CLAIMED,yes,Fixed_5_Compile_Failed,preProcessScanlines,getPixelColorRGBA16,0.09,-0.235,ABSTAIN,CONFLICT,STUB:preProcessScanlines,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5825-5895 (code 83). Rust src/lodepng.rs:3245 stub, doc names C fn. matcher_forced=getPixelColorRGBA16 rejected."
addUnknownChunks,lodepng.c,5901,"(out: ucvector *, data: unsigned char *, datasize: size_t) -> unsigned int",unknown_function_name;add_unknown_chunks,unknown_function_name,CLAIMED,yes,Fixed_5_Compile_Failed,,add_unknown_chunks,0.199,-0.252,ABSTAIN,CONFLICT,STUB:add_unknown_chunks,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5901-5909 (loop over inchunk, lodepng_chunk_append / lodepng_chunk_next). Rust add_unknown_chunks@src/lodepng.rs:422 stub with signature matching C (out: &mut Vec<u8>, data, datasize). Three more stub placeholders for the SAME C fn: add_unknown_chunks@src/lodepng.rs:1616 (different signature, doc 'Stub for the addUnknownChunks function'), unknown_function_name@src/lodepng.rs:1608 ('surrounding function returning error code'), inchunk_function_stub@src/lodepng.rs:415 (comment quotes 'inchunk = lodepng_chunk_next(inchunk, data + datasize)'). All are empty; picked the inventory-named one. tool_claim lists unknown_function_name and add_unknown_chunks (latter agrees)."
isGrayICCProfile,lodepng.c,5911,"(profile: const unsigned char *, size: unsigned int) -> unsigned int",add_unknown_chunks,add_unknown_chunks,CLAIMED,yes,Fixed_5_Compile_Failed,isGrayICCProfile,uivector_push_back,0.131,-0.336,ABSTAIN,CONFLICT,STUB:isGrayICCProfile,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5913-5920 ('GRAY' at offset 16). Rust src/lodepng.rs:3281 stub, doc names C fn. No 'GRAY' literal in crate. tool_claim=add_unknown_chunks rejected; matcher_forced=uivector_push_back rejected."
isRGBICCProfile,lodepng.c,5925,"(profile: const unsigned char *, size: unsigned int) -> unsigned int",inchunk_function_stub,inchunk_function_stub,CLAIMED,yes,Fixed_5_Compile_Failed,isRGBICCProfile,isRGBICCProfile,0.203,-0.24,ABSTAIN,CONFLICT,STUB:isRGBICCProfile,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5922-5928 ('RGB '). Rust src/lodepng.rs:3287 stub, doc names C fn. tool_claim=inchunk_function_stub rejected: addUnknownChunks fragment placeholder."
lodepng_encode,lodepng.c,5932,"(out: unsigned char **, outsize: size_t *, image: const unsigned char *, w: unsigned int, h: unsigned int, state: LodePNGState *) -> unsigned int",isGrayICCProfile;isRGBICCProfile;lodepng_encode,isGrayICCProfile,CLAIMED,yes,Fixed_4_Compile_Failed,lodepng_encode,decodeGeneric,0.138,-0.227,ABSTAIN,CONFLICT,STUB:lodepng_encode,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 5932-6162 (main encoder, codes 59/60/61/62/64/65/66/67/68/71/86/87). Rust src/lodepng.rs:3301 stub; duplicate at src/lodepng.rs:3499. tool_claim isGrayICCProfile/isRGBICCProfile rejected: they are callees. matcher_forced=decodeGeneric rejected."
lodepng_encode_memory,lodepng.c,6267,"(out: unsigned char **, outsize: size_t *, image: const unsigned char *, w: unsigned int, h: unsigned int, colortype: LodePNGColorType, bitdepth: unsigned int) -> unsigned int",lodepng_encode_memory,lodepng_encode_memory,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_encode_memory,lodepng_encode_memory,0.362,-0.024,ABSTAIN,unanimous,STUB:lodepng_encode_memory,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 6264-6280. Rust src/lodepng.rs:3408 stub, doc names C fn."
lodepng_encode32,lodepng.c,6282,"(out: unsigned char **, outsize: size_t *, image: const unsigned char *, w: unsigned int, h: unsigned int) -> unsigned int",,,EMPTY,,Fixed_5_Compile_Failed,lodepng_encode32,lodepng_encode32,0.463,0.001,ABSTAIN,single-source,lodepng_encode32,"REAL translation. C 6282-6284: return lodepng_encode_memory(out,outsize,image,w,h,LCT_RGBA,8). Rust src/lodepng.rs:3516 body: lodepng_encode_memory(out, outsize, image, w, h, LodePNGColorType::LCT_RGBA, 8) -- identical. tool_claim EMPTY (tool did not claim it), same_name/matcher_forced agree."
lodepng_encode24,lodepng.c,6286,"(out: unsigned char **, outsize: size_t *, image: const unsigned char *, w: unsigned int, h: unsigned int) -> unsigned int",lodepng_encode;lodepng_state_cleanup,lodepng_encode,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_encode24,lodepng_encode24,0.463,0.001,ABSTAIN,CONFLICT,lodepng_encode24,"REAL translation. C 6286-6288 (LCT_RGB, 8). Rust src/lodepng.rs:3525 body: lodepng_encode_memory(..., LodePNGColorType::LCT_RGB, 8) -- identical. tool_claim lodepng_encode/lodepng_state_cleanup rejected: those are stubs for other C fns."
lodepng_encode_file,lodepng.c,6291,"(filename: const char *, image: const unsigned char *, w: unsigned int, h: unsigned int, colortype: LodePNGColorType, bitdepth: unsigned int) -> unsigned int",lodepng_encode32;lodepng_encode24,lodepng_encode32,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_encode_file,lodepng_encode_file,0.137,-0.249,ABSTAIN,CONFLICT,STUB:lodepng_encode_file,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 6291-6299 (encode_memory then lodepng_save_file, free). Rust src/lodepng.rs:3534 stub. tool_claim encode32/encode24 rejected: those are the real translations of C lodepng_encode32/24 (one-line LCT_RGBA/LCT_RGB wrappers), not this fn. Note: lodepng_encode24_file@src/lodepng.rs:3549 has a doc describing THIS fn's body (encode_memory then save_file) but is a stub under the wrong name; rejected as not the named translation."
lodepng_encode32_file,lodepng.c,6301,"(filename: const char *, image: const unsigned char *, w: unsigned int, h: unsigned int) -> unsigned int",lodepng_encode_file,lodepng_encode_file,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_encode32_file,lodepng_encode32_file,0.208,-0.184,ABSTAIN,CONFLICT,STUB:lodepng_encode32_file,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 6301-6303. Rust src/lodepng.rs:1235 stub. tool_claim=lodepng_encode_file rejected (adjacent C fn)."
lodepng_encode24_file,lodepng.c,6305,"(filename: const char *, image: const unsigned char *, w: unsigned int, h: unsigned int) -> unsigned int",lodepng_encode24_file,lodepng_encode24_file,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_encode24_file,update_adler32,0.211,-0.222,ABSTAIN,CONFLICT,STUB:lodepng_encode24_file,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 6305-6307. Rust src/lodepng.rs:1243 stub; duplicate same-name stub at src/lodepng.rs:3549 (doc mis-describes encode_file's body). matcher_forced=update_adler32 rejected."
lodepng_encoder_settings_init,lodepng.c,6310,(settings: LodePNGEncoderSettings *) -> void,lodepng_encode32_file;lodepng_encode24_file,lodepng_encode32_file,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_encoder_settings_init,lodepng_encoder_settings_init,0.216,-0.238,ABSTAIN,CONFLICT,STUB:lodepng_encoder_settings_init,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 6311-6321. Only definition is src/common/lodepng_mod.rs:233 (no-op stub, doc names C fn). tool_claim encode32_file/encode24_file rejected (other C fns). lodepng_compress_settings_init@src/lodepng.rs:907 takes LodePNGEncoderSettings but is the compress-settings placeholder, rejected."
lodepng_error_text,lodepng.c,6331,(code: unsigned int) -> const char *,lodepng_error_text,lodepng_error_text,CLAIMED,yes,Fixed_5_Compile_Failed,lodepng_error_text,lodepng_error_text,0.572,0.032,lodepng_error_text,unanimous,STUB:lodepng_error_text,"STUB (Rust body is empty/returns default; correspondence by name+signature+doc-comment only, no body evidence exists in the crate). C 6331-6457 (127-line switch of error strings, 'nothing done yet'/'unknown error code'). Rust src/lodepng.rs:354 returns Option<&'static str> = None; no error string literal exists anywhere in the crate."
